Label,HOA,Precinct,Type,Longitude,Latitude,Status
317,Val de Vie 1,VDV I: Phase 1,Single residential,18.96824225,-33.8023258,Transferred
181,Val de Vie 1,VDV I: Phase 1,Single residential,18.96426494,-33.81182274,Transferred
181,Val de Vie 1,VDV I: Phase 1,Single residential,18.97182157,-33.79429423,Transferred
328,Val de Vie 1,VDV I: Phase 1,Single residential,18.96878574,-33.80261774,Transferred
182,Val de Vie 1,VDV I: Phase 1,Single residential,18.97882356,-33.81826353,Transferred
182,Val de Vie 1,VDV I: Phase 1,Single residential,18.96411106,-33.81178968,Transferred
324,Val de Vie 1,VDV I: Phase 1,Single residential,18.96963269,-33.80246958,Transferred
183,Val de Vie 1,VDV I: Phase 1,Single residential,18.96421678,-33.81154952,Transferred
183,Val de Vie 1,VDV I: Phase 1,Single residential,18.97225141,-33.79425877,Transferred
184,Val de Vie 1,VDV I: Phase 1,Single residential,18.96440206,-33.81158455,Transferred
184,Val de Vie 1,VDV I: Phase 1,Single residential,18.97246632,-33.79424105,Transferred
764,Val de Vie 1,VDV I: Phase 1,Single residential,18.9712345,-33.80293912,Transferred
764,Val de Vie 1,VDV I: Phase 1,Single residential,18.98592465,-33.82946898,Transferred
185,Val de Vie 1,VDV I: Phase 1,Single residential,18.96455896,-33.81161825,Transferred
186,Val de Vie 1,VDV I: Phase 1,Single residential,18.96471586,-33.81165194,Transferred
186,Val de Vie 1,VDV I: Phase 1,Single residential,18.9729606,-33.79420024,Transferred
256,Val de Vie 1,VDV I: Phase 1,Single residential,18.97093395,-33.80167513,Transferred
256,Val de Vie 1,VDV I: Phase 1,Single residential,18.97361223,-33.8200042,Transferred
256,Val de Vie 1,VDV I: Phase 1,Single residential,18.96495823,-33.80926606,Transferred
187,Val de Vie 1,VDV I: Phase 1,Single residential,18.96487275,-33.81168564,Transferred
187,Val de Vie 1,VDV I: Phase 1,Single residential,18.97320613,-33.79416908,Transferred
188,Val de Vie 1,VDV I: Phase 1,Single residential,18.96502965,-33.81171934,Transferred
188,Val de Vie 1,VDV I: Phase 1,Single residential,18.97325644,-33.7945944,Transferred
189,Val de Vie 1,VDV I: Phase 1,Single residential,18.96518655,-33.81175304,Transferred
189,Val de Vie 1,VDV I: Phase 1,Single residential,18.98015049,-33.81816923,Transferred
189,Val de Vie 1,VDV I: Phase 1,Single residential,18.97300833,-33.79460397,Transferred
322,Val de Vie 1,VDV I: Phase 1,Single residential,18.9696287,-33.80204141,Transferred
190,Val de Vie 1,VDV I: Phase 1,Single residential,18.96536437,-33.81179123,Transferred
190,Val de Vie 1,VDV I: Phase 1,Single residential,18.9727934,-33.7946217,Transferred
191,Val de Vie 1,VDV I: Phase 1,Single residential,18.96552126,-33.81182493,Transferred
191,Val de Vie 1,VDV I: Phase 1,Single residential,18.97251402,-33.79464478,Transferred
298,Val de Vie 1,VDV I: Phase 1,Single residential,18.9677295,-33.80046815,Transferred
192,Val de Vie 1,VDV I: Phase 1,Single residential,18.96567651,-33.81186004,Transferred
192,Val de Vie 1,VDV I: Phase 1,Single residential,18.9722991,-33.7946625,Transferred
193,Val de Vie 1,VDV I: Phase 1,Single residential,18.9657697,-33.8115577,Transferred
193,Val de Vie 1,VDV I: Phase 1,Single residential,18.97208418,-33.79468023,Transferred
274,Val de Vie 1,VDV I: Phase 1,Single residential,18.96812671,-33.79867748,Transferred
274,Val de Vie 1,VDV I: Phase 1,Single residential,18.96558517,-33.80946484,Transferred
194,Val de Vie 1,VDV I: Phase 1,Single residential,18.96561344,-33.81152589,Transferred
194,Val de Vie 1,VDV I: Phase 1,Single residential,18.97186926,-33.79469796,Transferred
195,Val de Vie 1,VDV I: Phase 1,Single residential,18.96545654,-33.81149219,Transferred
195,Val de Vie 1,VDV I: Phase 1,Single residential,18.97165434,-33.79471569,Transferred
196,Val de Vie 1,VDV I: Phase 1,Single residential,18.96529964,-33.81145851,Transferred
196,Val de Vie 1,VDV I: Phase 1,Single residential,18.9714394,-33.79473593,Transferred
314,Val de Vie 1,VDV I: Phase 1,Single residential,18.96688945,-33.80299284,Transferred
314,Val de Vie 1,VDV I: Phase 1,Single residential,18.96956166,-33.81058648,Transferred
198,Val de Vie 1,VDV I: Phase 1,Single residential,18.96496493,-33.81138662,Transferred
198,Val de Vie 1,VDV I: Phase 1,Single residential,18.96976313,-33.79687508,Transferred
199,Val de Vie 1,VDV I: Phase 1,Single residential,18.96480803,-33.81135292,Transferred
199,Val de Vie 1,VDV I: Phase 1,Single residential,18.96983445,-33.79708896,Transferred
320,Val de Vie 1,VDV I: Phase 1,Single residential,18.96895309,-33.80194389,Transferred
200,Val de Vie 1,VDV I: Phase 1,Single residential,18.96465113,-33.81131922,Transferred
200,Val de Vie 1,VDV I: Phase 1,Single residential,18.96984401,-33.7973482,Transferred
201,Val de Vie 1,VDV I: Phase 1,Single residential,18.97060435,-33.79847133,Transferred
201,Val de Vie 1,VDV I: Phase 1,Single residential,18.96449424,-33.8112855,Transferred
202,Val de Vie 1,VDV I: Phase 1,Single residential,18.96431172,-33.81124153,Transferred
202,Val de Vie 1,VDV I: Phase 1,Single residential,18.97082757,-33.79834564,Transferred
233,Val de Vie 1,VDV I: Phase 1,Single residential,18.96982363,-33.80025484,Transferred
233,Val de Vie 1,VDV I: Phase 1,Single residential,18.97652225,-33.81992427,Transferred
233,Val de Vie 1,VDV I: Phase 1,Single residential,18.96611687,-33.81043137,Transferred
203,Val de Vie 1,VDV I: Phase 1,Single residential,18.97107201,-33.79822794,Transferred
204,Val de Vie 1,VDV I: Phase 1,Single residential,18.97134871,-33.79813187,Transferred
204,Val de Vie 1,VDV I: Phase 1,Single residential,18.96451189,-33.81102165,Transferred
205,Val de Vie 1,VDV I: Phase 1,Single residential,18.97144196,-33.79837817,Transferred
205,Val de Vie 1,VDV I: Phase 1,Single residential,18.96466054,-33.81105358,Transferred
206,Val de Vie 1,VDV I: Phase 1,Single residential,18.96480698,-33.81108504,Transferred
206,Val de Vie 1,VDV I: Phase 1,Single residential,18.9715843,-33.79861863,Transferred
349,Val de Vie 1,VDV I: Phase 1,Single residential,18.96688263,-33.80209365,Transferred
349,Val de Vie 1,VDV I: Phase 1,Single residential,18.9689414,-33.81103495,Transferred
349,Val de Vie 1,VDV I: Phase 1,Single residential,18.98175012,-33.82471095,Transferred
208,Val de Vie 1,VDV I: Phase 1,Single residential,18.96527244,-33.81118501,Transferred
208,Val de Vie 1,VDV I: Phase 1,Single residential,18.97109532,-33.79883596,Transferred
210,Val de Vie 1,VDV I: Phase 1,Single residential,18.97929537,-33.81857637,Transferred
210,Val de Vie 1,VDV I: Phase 1,Single residential,18.96558623,-33.8112524,Transferred
210,Val de Vie 1,VDV I: Phase 1,Single residential,18.97184813,-33.7994538,Transferred
211,Val de Vie 1,VDV I: Phase 1,Single residential,18.96577849,-33.81135227,Transferred
211,Val de Vie 1,VDV I: Phase 1,Single residential,18.97198059,-33.79965601,Transferred
212,Val de Vie 1,VDV I: HOA I,HOA property,18.9658114,-33.81123764,Transferred
212,Val de Vie 1,VDV I: HOA I,HOA property,18.97102235,-33.79857383,Transferred
212,Val de Vie 1,VDV I: HOA I,HOA property,18.97319537,-33.820026,Transferred
290,Val de Vie 1,VDV I: Phase 1,Single residential,18.96777721,-33.80168606,Transferred
290,Val de Vie 1,VDV I: Phase 1,Single residential,18.96852552,-33.81036395,Transferred
214,Val de Vie 1,VDV I: Phase 1,Single residential,18.96901388,-33.79680565,Transferred
214,Val de Vie 1,VDV I: Phase 1,Single residential,18.96578297,-33.81097589,Transferred
214,Val de Vie 1,VDV I: Phase 1,Single residential,18.97342703,-33.81953233,Transferred
289,Val de Vie 1,VDV I: Phase 1,Single residential,18.96800966,-33.80157143,Transferred
289,Val de Vie 1,VDV I: Phase 1,Single residential,18.97900084,-33.82087445,Transferred
289,Val de Vie 1,VDV I: Phase 1,Single residential,18.96836956,-33.81033314,Transferred
217,Val de Vie 1,VDV I: Phase 1,Single residential,18.96944014,-33.79799465,Transferred
217,Val de Vie 1,VDV I: Phase 1,Single residential,18.97414896,-33.81892529,Transferred
217,Val de Vie 1,VDV I: Phase 1,Single residential,18.96529136,-33.8108703,Transferred
218,Val de Vie 1,VDV I: Phase 1,Single residential,18.96909354,-33.79812361,Transferred
218,Val de Vie 1,VDV I: Phase 1,Single residential,18.97438737,-33.8187596,Transferred
218,Val de Vie 1,VDV I: Phase 1,Single residential,18.96513447,-33.8108366,Transferred
220,Val de Vie 1,VDV I: Phase 1,Single residential,18.96482068,-33.81076919,Transferred
220,Val de Vie 1,VDV I: Phase 1,Single residential,18.97488969,-33.81841909,Transferred
220,Val de Vie 1,VDV I: Phase 1,Single residential,18.96929647,-33.79884398,Transferred
296,Val de Vie 1,VDV I: Phase 1,Single residential,18.96729669,-33.80057917,Transferred
296,Val de Vie 1,VDV I: Phase 1,Single residential,18.97943364,-33.82132728,Transferred
221,Val de Vie 1,VDV I: Phase 1,Single residential,18.9694473,-33.79863933,Transferred
221,Val de Vie 1,VDV I: Phase 1,Single residential,18.97516879,-33.81829535,Transferred
221,Val de Vie 1,VDV I: Phase 1,Single residential,18.96466378,-33.81073549,Transferred
222,Val de Vie 1,VDV I: Phase 1,Single residential,18.96448126,-33.8106915,Transferred
222,Val de Vie 1,VDV I: Phase 1,Single residential,18.97544985,-33.81818545,Transferred
222,Val de Vie 1,VDV I: Phase 1,Single residential,18.97010685,-33.79878196,Transferred
293,Val de Vie 1,VDV I: Phase 1,Single residential,18.9671975,-33.80119906,Transferred
224,Val de Vie 1,VDV I: Phase 1,Single residential,18.96474118,-33.81048442,Transferred
224,Val de Vie 1,VDV I: Phase 1,Single residential,18.97034255,-33.79907152,Transferred
299,Val de Vie 1,VDV I: Phase 1,Single residential,18.96798928,-33.80053268,Transferred
226,Val de Vie 1,VDV I: Phase 1,Single residential,18.96505497,-33.81055182,Transferred
226,Val de Vie 1,VDV I: Phase 1,Single residential,18.97102641,-33.79950752,Transferred
226,Val de Vie 1,VDV I: Phase 1,Single residential,18.97670281,-33.81801926,Transferred
288,Val de Vie 1,VDV I: Phase 1,Single residential,18.96824806,-33.80146189,Transferred
288,Val de Vie 1,VDV I: Phase 1,Single residential,18.97874638,-33.82103789,Transferred
288,Val de Vie 1,VDV I: Phase 1,Single residential,18.96697543,-33.81003373,Transferred
228,Val de Vie 1,VDV I: Phase 1,Single residential,18.96536876,-33.81061921,Transferred
228,Val de Vie 1,VDV I: Phase 1,Single residential,18.9705346,-33.79969135,Transferred
230,Val de Vie 1,VDV I: Phase 1,Single residential,18.96570347,-33.8106911,Transferred
230,Val de Vie 1,VDV I: Phase 1,Single residential,18.96994274,-33.79950005,Transferred
709,Val de Vie 1,VDV I: Phase 1,Single residential,18.96825363,-33.79990359,Transferred
271,Val de Vie 1,VDV I: HOA I,HOA property,18.96972953,-33.80115788,Transferred
271,Val de Vie 1,VDV I: HOA I,HOA property,18.97471083,-33.82182927,Transferred
271,Val de Vie 1,VDV I: HOA I,HOA property,18.96605062,-33.80956481,Transferred
235,Val de Vie 1,VDV I: Phase 1,Single residential,18.97038005,-33.80037633,Transferred
235,Val de Vie 1,VDV I: Phase 1,Single residential,18.97402182,-33.81958329,Transferred
235,Val de Vie 1,VDV I: Phase 1,Single residential,18.96580371,-33.81036588,Transferred
237,Val de Vie 1,VDV I: Phase 1,Single residential,18.97085906,-33.80016635,Transferred
237,Val de Vie 1,VDV I: Phase 1,Single residential,18.97454093,-33.81923357,Transferred
237,Val de Vie 1,VDV I: Phase 1,Single residential,18.96548992,-33.81029849,Transferred
238,Val de Vie 1,VDV I: Phase 1,Single residential,18.97109524,-33.80004989,Transferred
238,Val de Vie 1,VDV I: Phase 1,Single residential,18.97478994,-33.8190605,Transferred
238,Val de Vie 1,VDV I: Phase 1,Single residential,18.96531211,-33.81026029,Transferred
325,Val de Vie 1,VDV I: Phase 1,Single residential,18.9695972,-33.80277431,Transferred
239,Val de Vie 1,VDV I: Phase 1,Single residential,18.97503823,-33.81888186,Transferred
239,Val de Vie 1,VDV I: Phase 1,Single residential,18.97132565,-33.79991692,Transferred
239,Val de Vie 1,VDV I: Phase 1,Single residential,18.96515521,-33.8102266,Transferred
244,Val de Vie 1,VDV I: Phase 1,Single residential,18.97108892,-33.80091767,Transferred
244,Val de Vie 1,VDV I: Phase 1,Single residential,18.96485907,-33.80989537,Transferred
246,Val de Vie 1,VDV I: Phase 1,Single residential,18.97155633,-33.80069159,Transferred
246,Val de Vie 1,VDV I: Phase 1,Single residential,18.96515415,-33.80995875,Transferred
247,Val de Vie 1,VDV I: Phase 1,Single residential,18.9718037,-33.80058924,Transferred
247,Val de Vie 1,VDV I: Phase 1,Single residential,18.96530059,-33.8099902,Transferred
248,Val de Vie 1,VDV I: Phase 1,Single residential,18.9656196,-33.81005872,Transferred
248,Val de Vie 1,VDV I: Phase 1,Single residential,18.97200227,-33.80098112,Transferred
249,Val de Vie 1,VDV I: Phase 1,Single residential,18.9720959,-33.80119573,Transferred
249,Val de Vie 1,VDV I: Phase 1,Single residential,18.9657765,-33.81009241,Transferred
250,Val de Vie 1,VDV I: Phase 1,Single residential,18.97555554,-33.82006951,Transferred
250,Val de Vie 1,VDV I: Phase 1,Single residential,18.97212471,-33.80149036,Transferred
250,Val de Vie 1,VDV I: Phase 1,Single residential,18.96593339,-33.81012611,Transferred
251,Val de Vie 1,VDV I: Phase 1,Single residential,18.96612565,-33.81022597,Transferred
252,Val de Vie 1,VDV I: Phase 1,Single residential,18.97203088,-33.8019457,Transferred
252,Val de Vie 1,VDV I: Phase 1,Single residential,18.96615856,-33.81011135,Transferred
253,Val de Vie 1,VDV I: Phase 1,Single residential,18.97458396,-33.82001821,Transferred
253,Val de Vie 1,VDV I: Phase 1,Single residential,18.96484173,-33.80963604,Transferred
257,Val de Vie 1,VDV I: Phase 1,Single residential,18.97066988,-33.80161019,Transferred
257,Val de Vie 1,VDV I: Phase 1,Single residential,18.97400219,-33.81902739,Transferred
257,Val de Vie 1,VDV I: Phase 1,Single residential,18.96499369,-33.80915103,Transferred
258,Val de Vie 1,VDV I: Phase 1,Single residential,18.97079766,-33.80134663,Transferred
258,Val de Vie 1,VDV I: Phase 1,Single residential,18.96503224,-33.80902596,Transferred
259,Val de Vie 1,VDV I: Phase 1,Single residential,18.97081237,-33.80231831,Transferred
259,Val de Vie 1,VDV I: Phase 1,Single residential,18.96536094,-33.80909257,Transferred
260,Val de Vie 1,VDV I: Phase 1,Single residential,18.97109308,-33.80240034,Transferred
260,Val de Vie 1,VDV I: Phase 1,Single residential,18.96551623,-33.8091277,Transferred
1586,Val de Vie 2,VDV II: River Club,Single residential,18.95435834,-33.80340972,Transferred
262,Val de Vie 1,VDV I: Phase 1,Single residential,18.97744587,-33.82280586,Transferred
262,Val de Vie 1,VDV I: Phase 1,Single residential,18.97162879,-33.8025154,Transferred
262,Val de Vie 1,VDV I: Phase 1,Single residential,18.96583002,-33.8091951,Transferred
1589,Val de Vie 2,VDV II: River Club,Single residential,18.9535075,-33.8054966,Transferred
263,Val de Vie 1,VDV I: Phase 1,Single residential,18.97720285,-33.8226057,Transferred
263,Val de Vie 1,VDV I: Phase 1,Single residential,18.97190033,-33.80256615,Transferred
263,Val de Vie 1,VDV I: Phase 1,Single residential,18.96598691,-33.80922879,Transferred
264,Val de Vie 1,VDV I: Phase 1,Single residential,18.96614381,-33.80926249,Transferred
264,Val de Vie 1,VDV I: Phase 1,Single residential,18.97165725,-33.80301258,Transferred
1590,Val de Vie 2,VDV II: River Club,Single residential,18.9532488,-33.80617017,Transferred
269,Val de Vie 1,VDV I: Phase 1,Single residential,18.9702997,-33.80273719,Transferred
269,Val de Vie 1,VDV I: Phase 1,Single residential,18.96636276,-33.80963362,Transferred
273,Val de Vie 1,VDV I: Phase 1,Single residential,18.96821356,-33.79903758,Transferred
273,Val de Vie 1,VDV I: Phase 1,Single residential,18.96573684,-33.80949741,Transferred
710,Val de Vie 1,VDV I: Phase 1,Single residential,18.96781241,-33.79344279,Transferred
275,Val de Vie 1,VDV I: Phase 1,Single residential,18.96847022,-33.79847359,Transferred
275,Val de Vie 1,VDV I: Phase 1,Single residential,18.96541782,-33.80942889,Transferred
276,Val de Vie 1,VDV I: Phase 1,Single residential,18.97474434,-33.82134574,Transferred
276,Val de Vie 1,VDV I: Phase 1,Single residential,18.96526679,-33.80939823,Transferred
276,Val de Vie 1,VDV I: Phase 1,Single residential,18.96867576,-33.79873218,Transferred
277,Val de Vie 1,VDV I: Phase 1,Single residential,18.97515388,-33.82136956,Transferred
277,Val de Vie 1,VDV I: Phase 1,Single residential,18.96874754,-33.79900434,Transferred
277,Val de Vie 1,VDV I: Phase 1,Single residential,18.96519042,-33.80964592,Transferred
278,Val de Vie 1,VDV I: Phase 1,Single residential,18.97549672,-33.82145437,Transferred
278,Val de Vie 1,VDV I: Phase 1,Single residential,18.96888138,-33.79939305,Transferred
278,Val de Vie 1,VDV I: Phase 1,Single residential,18.96534043,-33.80967991,Transferred
279,Val de Vie 1,VDV I: Phase 1,Single residential,18.9757915,-33.82161468,Transferred
279,Val de Vie 1,VDV I: Phase 1,Single residential,18.96895061,-33.79963517,Transferred
279,Val de Vie 1,VDV I: Phase 1,Single residential,18.96550778,-33.80971586,Transferred
281,Val de Vie 1,VDV I: Phase 1,Single residential,18.97649503,-33.82164241,Transferred
281,Val de Vie 1,VDV I: Phase 1,Single residential,18.96892787,-33.80010094,Transferred
281,Val de Vie 1,VDV I: Phase 1,Single residential,18.96581634,-33.80978213,Transferred
284,Val de Vie 1,VDV I: Phase 1,Single residential,18.96877134,-33.8006452,Transferred
284,Val de Vie 1,VDV I: Phase 1,Single residential,18.96628641,-33.80988132,Transferred
287,Val de Vie 1,VDV I: Phase 1,Single residential,18.97847504,-33.8211759,Transferred
287,Val de Vie 1,VDV I: Phase 1,Single residential,18.96846226,-33.80132767,Transferred
287,Val de Vie 1,VDV I: Phase 1,Single residential,18.966821,-33.8099979,Transferred
362,Val de Vie 1,VDV I: Phase 1,Single residential,18.98045882,-33.82569775,Available
362,Val de Vie 1,VDV I: Phase 1,Single residential,18.96484824,-33.80221098,Available
362,Val de Vie 1,VDV I: Phase 1,Single residential,18.9704564,-33.81155511,Available
360,Val de Vie 1,VDV I: Phase 1,Single residential,18.98091742,-33.82611356,Transferred
360,Val de Vie 1,VDV I: Phase 1,Single residential,18.96447825,-33.8018586,Transferred
295,Val de Vie 1,VDV I: Phase 1,Single residential,18.97967487,-33.82111114,Transferred
